Gene stable ID,Gene stable ID version,Transcript stable ID,Transcript stable ID version,Gene name,Gene start (bp),Gene end (bp),Chromosome/scaffold name,Exon region start (bp),Exon region end (bp),Exon rank in transcript,Exon stable ID,Strand
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8436592,8436689,18,ENSE00003791384,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8449725,8449837,17,ENSE00003788568,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8460411,8460571,16,ENSE00003784340,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8465466,8465675,15,ENSE00003787109,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8470995,8471085,14,ENSE00003790711,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8484119,8484378,13,ENSE00003787728,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485227,8485327,12,ENSE00003791455,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8504261,8504405,11,ENSE00003784453,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8507301,8507434,10,ENSE00003784865,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8517848,8518429,9,ENSE00003785030,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8521277,8521546,8,ENSE00003790279,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8314247,8317942,29,ENSE00003786963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8319831,8319966,28,ENSE00003786454,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341693,8341978,23,ENSE00003786486,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8375936,8376090,22,ENSE00003785617,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8376607,8376726,21,ENSE00003784963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8389232,8389407,20,ENSE00003789776,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8404537,8404660,19,ENSE00003788620,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8331582,8331736,27,ENSE00003784361,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8528591,8528779,4,ENSE00003787725,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8338922,8339047,26,ENSE00003789244,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8633317,8633458,3,ENSE00003791232,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8340343,8340469,25,ENSE00003788793,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8636699,8636844,2,ENSE00003787965,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341090,8341268,24,ENSE00003784507,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8733780,8733949,1,ENSE00003791649,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8523513,8523524,7,ENSE00003788010,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8524925,8525035,6,ENSE00003787433,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634498,ENST00000634498.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8527345,8527353,5,ENSE00003790016,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8314247,8317942,30,ENSE00003786963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8319831,8319966,29,ENSE00003786454,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8331582,8331736,28,ENSE00003784361,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8338922,8339047,27,ENSE00003789244,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8340343,8340469,26,ENSE00003788793,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341090,8341268,25,ENSE00003784507,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341693,8341978,24,ENSE00003786486,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8375936,8376090,23,ENSE00003785617,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8376607,8376726,22,ENSE00003784963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8389232,8389407,21,ENSE00003789776,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8404537,8404660,20,ENSE00003788620,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8436592,8436689,19,ENSE00003791384,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8449725,8449837,18,ENSE00003788568,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8454580,8454591,17,ENSE00003790853,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8460411,8460571,16,ENSE00003784340,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8465466,8465675,15,ENSE00003787109,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8470995,8471085,14,ENSE00003790711,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8484119,8484378,13,ENSE00003787728,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485227,8485324,12,ENSE00003787943,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8504261,8504405,11,ENSE00003784453,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8507301,8507434,10,ENSE00003784865,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8517848,8518429,9,ENSE00003785030,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8521277,8521546,8,ENSE00003790279,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8523513,8523524,7,ENSE00003788010,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8524925,8525035,6,ENSE00003787433,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8733780,8733949,1,ENSE00003791649,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8526627,8526644,5,ENSE00003790059,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8528591,8528779,4,ENSE00003787725,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8633317,8633458,3,ENSE00003791232,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635611,ENST00000635611.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8636699,8636844,2,ENSE00003787965,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8527345,8527353,5,ENSE00003790016,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8528591,8528779,4,ENSE00003787725,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8319831,8319966,30,ENSE00003786454,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8633317,8633458,3,ENSE00003791232,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8331582,8331736,29,ENSE00003784361,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8338922,8339047,28,ENSE00003789244,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8636699,8636844,2,ENSE00003787965,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8733780,8733946,1,ENSE00003784686,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8517848,8518429,10,ENSE00003785030,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8521277,8521546,9,ENSE00003790279,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8523513,8523524,8,ENSE00003788010,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8524925,8525035,7,ENSE00003787433,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8526627,8526644,6,ENSE00003790059,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8376607,8376726,23,ENSE00003784963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8389232,8389407,22,ENSE00003789776,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8340343,8340469,27,ENSE00003788793,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341090,8341268,26,ENSE00003784507,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341693,8341978,25,ENSE00003786486,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8314247,8317942,31,ENSE00003786963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8375936,8376090,24,ENSE00003785617,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8504261,8504405,12,ENSE00003784453,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8507301,8507434,11,ENSE00003784865,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8404537,8404660,21,ENSE00003788620,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8436592,8436689,20,ENSE00003791384,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8449725,8449837,19,ENSE00003788568,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8454580,8454594,18,ENSE00003787630,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8460411,8460571,17,ENSE00003784340,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8465466,8465675,16,ENSE00003787109,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8470995,8471085,15,ENSE00003790711,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8484119,8484378,14,ENSE00003787728,-1
ENSG00000282932,ENSG00000282932.4,ENST00000635613,ENST00000635613.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485227,8485324,13,ENSE00003787943,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8524925,8525035,7,ENSE00003787433,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8526627,8526644,6,ENSE00003790059,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8527345,8527353,5,ENSE00003790016,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485227,8485324,18,ENSE00003787943,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485762,8486349,17,ENSE00003789841,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8517848,8518429,10,ENSE00003785030,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8436592,8436689,24,ENSE00003791384,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8449725,8449837,23,ENSE00003788568,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8460411,8460571,22,ENSE00003784340,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8521277,8521546,9,ENSE00003790279,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8523513,8523524,8,ENSE00003788010,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8492862,8492979,16,ENSE00003787551,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8497242,8497268,15,ENSE00003790427,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8499647,8499840,14,ENSE00003785742,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8465466,8465675,21,ENSE00003787109,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8470995,8471085,20,ENSE00003790711,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8484119,8484378,19,ENSE00003787728,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8500754,8501059,13,ENSE00003786692,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8504261,8504405,12,ENSE00003784453,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8507301,8507434,11,ENSE00003784865,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8633317,8633458,3,ENSE00003791232,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8636699,8636844,2,ENSE00003787965,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8733780,8733949,1,ENSE00003791649,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8376607,8376726,27,ENSE00003784963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8389232,8389407,26,ENSE00003789776,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8404537,8404660,25,ENSE00003788620,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8528591,8528779,4,ENSE00003787725,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8314247,8317942,35,ENSE00003786963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8319831,8319966,34,ENSE00003786454,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8331582,8331736,33,ENSE00003784361,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8338922,8339047,32,ENSE00003789244,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8340343,8340469,31,ENSE00003788793,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341090,8341268,30,ENSE00003784507,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341693,8341978,29,ENSE00003786486,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634608,ENST00000634608.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8375936,8376090,28,ENSE00003785617,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8733780,8733946,1,ENSE00003784686,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8484119,8484378,12,ENSE00003787728,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8485227,8485324,11,ENSE00003787943,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8504261,8504405,10,ENSE00003784453,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8507301,8507434,9,ENSE00003784865,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8636699,8636844,2,ENSE00003787965,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8314247,8317942,29,ENSE00003786963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8319831,8319966,28,ENSE00003786454,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8331582,8331736,27,ENSE00003784361,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8338922,8339047,26,ENSE00003789244,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8340343,8340469,25,ENSE00003788793,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341090,8341268,24,ENSE00003784507,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8341693,8341978,23,ENSE00003786486,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8375936,8376090,22,ENSE00003785617,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8376607,8376726,21,ENSE00003784963,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8389232,8389407,20,ENSE00003789776,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8404537,8404660,19,ENSE00003788620,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8436592,8436689,18,ENSE00003791384,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8437198,8437239,17,ENSE00003784918,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8517848,8518429,8,ENSE00003785030,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8521277,8521546,7,ENSE00003790279,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8524925,8525036,6,ENSE00003790221,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8525039,8525046,5,ENSE00003788549,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8528591,8528779,4,ENSE00003787725,-1
ENSG00000282932,ENSG00000282932.4,ENST00000634360,ENST00000634360.1,PTPRD,8314246,10612723,CHR_HSCHR9_1_CTG6,8633317,8633458,3,ENSE00003791232,-1
